dedup_key	delta_action	base_row_number	message	direction(W/R)	order	field_offset	original_tag	corrected_tag	original_payload_len	corrected_full_wire_len	string_kind	length_prefix	original_call_va	original_call_file_off	base_span_start	base_span_end	base_span_sha256	helper_va	helper_file_off	helper_span_end_va	helper_span_end_file_off	helper_span_sha256	tag_instruction_va	tag_instruction_file_off	tag_instruction_semantics	priority	source
f27232cf5a7fa0bc9d119c0bdbc8d431c34658f5011160d61f3007c87142cf6e	CHANGED	2514	Channel_ClassChannelMessageVital	R	1	+0x34	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0065B51E	0x0025A91E	0x0065B500	0x0065B55D	b3968233cc1cdab4c399699ec07eb682b66984d2063b3eae0baeb294110d83a6	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
476d3c48f589550a49519f5b283f08d06a8af962f6a8a688789b282242b3e0f3	CHANGED	2515	Channel_ClassChannelMessageVital	W	2	+0x18	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0065B52D	0x0025A92D	0x0065B500	0x0065B55D	b3968233cc1cdab4c399699ec07eb682b66984d2063b3eae0baeb294110d83a6	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
117867e4c4aabe623d9fbd63134d5a1565159f4a4e626b47b527626274113771	CHANGED	2516	Channel_ClassChannelMessageVital	R	2	+0x18	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0065B534	0x0025A934	0x0065B500	0x0065B55D	b3968233cc1cdab4c399699ec07eb682b66984d2063b3eae0baeb294110d83a6	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
9722efe50b7eb4861a4df15c3971679401e1d8a4566ce05f9e459939ba9b1db1	CHANGED	2547	TradeInviteVital	W	3	+0x20	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00664583	0x00263983	0x00664550	0x006645B7	81bb0c0e3445d7d7bcceb29ce00b7ee8fab5cd6d60325dc07f4e026179c3c2aa	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
8117782d6b83c4274bf29674ceadd66301642cfcb1224a3e55ea21a573f15f4a	CHANGED	2550	TradeInviteVital	R	3	+0x20	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x006645AD	0x002639AD	0x00664550	0x006645B7	81bb0c0e3445d7d7bcceb29ce00b7ee8fab5cd6d60325dc07f4e026179c3c2aa	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
fb4c30b14366ccbc77b7fb1aad97477569e1b552bd1a8e7bfd4bc6a78f2db2ab	CHANGED	2593	TradeZoomVital	W	5	+0x24	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x00665338	0x00264738	0x006652E0	0x00665435	02c4bb6451d8a2d0362ad1bc13ddb9032573d19e262b31ff731810356716e1c0	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
330c10277db560d31d603db1b603d034ba6211cc3c0dee9f2a2fa5c35e28f3db	CHANGED	2602	TradeZoomVital	R	6	+0x24	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x006653DF	0x002647DF	0x006652E0	0x00665435	02c4bb6451d8a2d0362ad1bc13ddb9032573d19e262b31ff731810356716e1c0	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
5d311a744c23f07e5a39e018f9ed0cce12fcd30ec760ce5a2b0d5627b07c60e9	CHANGED	2656	GSSS_GuildEventVitalReq	W	37	PHI(DEREF(PHI(DEREF(DEREF(DEREF(STACK@0x0049F730+0x18)+0x78))|DEREF(STACK@0x0049F730+0x20))+0x10)|STACK@0x0049F730+0x64)	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0049FA05	0x0009EE05	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
a55e14b77ad38cc3bf8aa96543864a484fbcf9322cd353836a2a745ef84d3d70	CHANGED	2665	GSSS_GuildEventVitalReq	W	46	PHI(DEREF(PHI(DEREF(DEREF(DEREF(STACK@0x0049F730+0x18)+0x98))|DEREF(STACK@0x0049F730+0x20))+0x10)|STACK@0x0049F730+0x48)	UNTAGGED_STRING8_LEN32LE	0x44	4+N_bytes	5+N_bytes	string8	uint32le_byte_count	0x0049FACB	0x0009EECB	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A6D0	0x00499AD0	0x0089A733	0x00499B33	a0674fb3366720314e20ef5f5dbfa010330b12a73ed4e56e6c43e9d310dce9f1	0x0089A6F1	0x00499AF1	push_0x44	1	IMAGE
235269c0d96671b3959f7e78651be2248ed8e5976dcc81a9823224cb4e1ad5ee	CHANGED	2764	GSSS_GuildEventVitalReq	R	54	PHI(0x0|RET(0x004348D0))	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0049FCDF	0x0009F0DF	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
a5a15dc6bc337b6d7969e1852748994fcac75fa289598a7159fd4717957530f5	CHANGED	2785	GSSS_GuildEventVitalReq	R	75	PHI(0x0|RET(0x004348D0))	UNTAGGED_STRING8_LEN32LE	0x44	4+N_bytes	5+N_bytes	string8	uint32le_byte_count	0x0049FF0F	0x0009F30F	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A740	0x00499B40	0x0089A806	0x00499C06	90c8c73b3b3c7158af57e374c694730763ab28292130b4f128a4754dec54e76a	0x0089A75C	0x00499B5C	push_0x44	1	IMAGE
c9b33014c390886b098d3df90ac6195aead19f4843552601a9ae02fab14a8bb3	CHANGED	2840	GSSS_GuildEventVitalRes	W	37	PHI(DEREF(PHI(DEREF(DEREF(DEREF(STACK@0x0049F730+0x18)+0x78))|DEREF(STACK@0x0049F730+0x20))+0x10)|STACK@0x0049F730+0x64)	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0049FA05	0x0009EE05	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
b5600e615eb4575c7fb579d113c648b03fe15af8f254cdef4c35cdfd04b548f7	CHANGED	2849	GSSS_GuildEventVitalRes	W	46	PHI(DEREF(PHI(DEREF(DEREF(DEREF(STACK@0x0049F730+0x18)+0x98))|DEREF(STACK@0x0049F730+0x20))+0x10)|STACK@0x0049F730+0x48)	UNTAGGED_STRING8_LEN32LE	0x44	4+N_bytes	5+N_bytes	string8	uint32le_byte_count	0x0049FACB	0x0009EECB	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A6D0	0x00499AD0	0x0089A733	0x00499B33	a0674fb3366720314e20ef5f5dbfa010330b12a73ed4e56e6c43e9d310dce9f1	0x0089A6F1	0x00499AF1	push_0x44	1	IMAGE
d2d867af64280cd024ed4c3246b83bce42ebb10e6b3020e4a2cd70672d5b14af	CHANGED	2948	GSSS_GuildEventVitalRes	R	54	PHI(0x0|RET(0x004348D0))	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0049FCDF	0x0009F0DF	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
e6100cfec9892006207dd3a0db3ddf28177ce88baabbe1534f2068167ed2b90a	CHANGED	2969	GSSS_GuildEventVitalRes	R	75	PHI(0x0|RET(0x004348D0))	UNTAGGED_STRING8_LEN32LE	0x44	4+N_bytes	5+N_bytes	string8	uint32le_byte_count	0x0049FF0F	0x0009F30F	0x0049F730	0x004A04BA	50483292aaf0bff628f4d16be02243afc6a041dd7c016f437fa921ded8bcc4d2	0x0089A740	0x00499B40	0x0089A806	0x00499C06	90c8c73b3b3c7158af57e374c694730763ab28292130b4f128a4754dec54e76a	0x0089A75C	0x00499B5C	push_0x44	1	IMAGE
3569cc8cbb62b020e9e345dfbbc1bf95215f6d217ac3f06dd1ab385acc960272	CHANGED	2991	GSSS_GuildDataVitalRes	W	5	DEREF(DEREF(STACK@0x0066D460+0x4C))+0x10	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D4D9	0x0026C8D9	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
3c1ca93cf4f5d8b1b10f6d4fba40cb97ea83cc91118fa2178973831f39250d2e	CHANGED	2992	GSSS_GuildDataVitalRes	W	6	DEREF(DEREF(STACK@0x0066D460+0x4C))+0x2C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D4E6	0x0026C8E6	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
82b15babc48eef9f1a7b9333f086694d8c5b20cb33ffd62945c0f77e0eeee6ae	CHANGED	2994	GSSS_GuildDataVitalRes	W	8	PHI(REG(ebx)+0x3C|0x0)+DEREF(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi)))+0x4C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D50B	0x0026C90B	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
9c585dfb53b942125e3d825ac6d597a93726d0eb2cb5320c36e6293b5a1f7210	CHANGED	2995	GSSS_GuildDataVitalRes	W	9	PHI(REG(ebx)+0x3C|0x0)+DEREF(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi)))+0x68	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D519	0x0026C919	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
e724620bc8d555d05447984806f244b3dd3b0224bfcc3e7f07a433604fa50e4d	CHANGED	2996	GSSS_GuildDataVitalRes	W	10	DEREF(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi)))+PHI(REG(ebx)+0x1C|0xFC)	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D537	0x0026C937	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
b5b5ad4787ae0c750456a682eb5dc565351da2a0ae0c0a716a8552d7a8619785	CHANGED	3009	GSSS_GuildDataVitalRes	W	23	DEREF(DEREF(STACK@0x0066D460+0x24)+0x18)+0x10	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066A34D	0x0026974D	0x0066A320	0x0066A708	382d44de2e5bcdcfcba329d8a9a8a720f07276d1f49b819a7ce228fd99ca1abd	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
e452111380a99059df2f5371a084cd3b25b6801f7705ee98e76af4e3eb09058f	CHANGED	3048	GSSS_GuildDataVitalRes	W	62	DEREF(DEREF(STACK@0x0066D460+0x24)+0x18)+0x14	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066AEB9	0x0026A2B9	0x0066AE60	0x0066B014	fb980d60ddefaeceb0928b2381c4ca4006a8c66e1478d6f02fa2c461f7dd9394	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
c19e1382953cae03dda1fb0cfd74fd04ed3be21d9b2128124e092ae8c9450642	CHANGED	3049	GSSS_GuildDataVitalRes	W	63	DEREF(DEREF(STACK@0x0066D460+0x24)+0x18)+0x30	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066AEC4	0x0026A2C4	0x0066AE60	0x0066B014	fb980d60ddefaeceb0928b2381c4ca4006a8c66e1478d6f02fa2c461f7dd9394	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
9facf82404bd6be3e96ca563c4983fc56f310a44fb6573826b2e398280e72448	CHANGED	3052	GSSS_GuildDataVitalRes	W	66	PHI(DEREF(DEREF(DEREF(STACK@0x0066D460+0x24)+0x18)+0x4C)|DEREF(REG(esi)+0x8))+0x10	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066AF05	0x0026A305	0x0066AE60	0x0066B014	fb980d60ddefaeceb0928b2381c4ca4006a8c66e1478d6f02fa2c461f7dd9394	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
b7c079f947665845ffaa645cd0cc12e2e4333c40a87efcf65e6cef44e0f638a7	CHANGED	3053	GSSS_GuildDataVitalRes	W	67	PHI(DEREF(DEREF(DEREF(STACK@0x0066D460+0x24)+0x18)+0x4C)|DEREF(REG(esi)+0x8))+0x2C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066AF10	0x0026A310	0x0066AE60	0x0066B014	fb980d60ddefaeceb0928b2381c4ca4006a8c66e1478d6f02fa2c461f7dd9394	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
395df94b6dc8d8681d8cbda5edfee908b751b6a942f4e4933c15dddbbc67be3c	CHANGED	3060	GSSS_GuildDataVitalRes	W	74	PHI(DEREF(DEREF(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi)))+0x1C8)|DEREF(REG(ebx)+0x4))+0x14	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D745	0x0026CB45	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
70bf0093f8b9aaaf9d46a3dab902c2e9a133463ad2426c90aea3ed876d108530	CHANGED	3063	GSSS_GuildDataVitalRes	W	77	PHI(DEREF(DEREF(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi))))+0x1D4)|DEREF(REG(ebx)+0x4))+0x14	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D795	0x0026CB95	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
553697c6c7018eaabaf6e68221a94fa5717d098089651b0d9a7fb55f0488b1ae	CHANGED	3066	GSSS_GuildDataVitalRes	W	80	PHI(DEREF(DEREF(PHI(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi)))|PHI(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi)))|REG(edi))))+0x1E0)|DEREF(REG(ebx)+0x4))+0x14	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D7E5	0x0026CBE5	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
7138e144fdbf4121aa4a965b68546edfa89ac11d4b41d46510368df96da2b722	CHANGED	3069	GSSS_GuildDataVitalRes	W	83	PHI(DEREF(DEREF(PHI(PHI(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi)))|PHI(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi)))|REG(edi)))|PHI(PHI(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi)))|PHI(PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|PHI(PHI(PHI(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(edi))|REG(edi))|REG(edi))|REG(edi))|REG(edi)))|REG(edi)))|REG(edi))))+0x1EC)|DEREF(REG(ebx)+0x4))+0x14	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066D835	0x0026CC35	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A810	0x00499C10	0x0089A875	0x00499C75	08d6f27f030f3e0f1a32873d296c7f2c35a9d67f547607cf95c2900a60ffdad4	0x0089A833	0x00499C33	push_0x48	1	IMAGE
061a61daed4529c7d780ccafce37e1648c028d139c211b46469c956d0867a46e	CHANGED	3157	GSSS_GuildDataVitalRes	R	25	DEREF(DEREF(STACK@0x0066D460+0x4C))+0x10	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066DA12	0x0026CE12	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
41d8f487b498b86b91da5209f1d2bc1945194f9b79a96c184a7be64831b0f238	CHANGED	3158	GSSS_GuildDataVitalRes	R	26	DEREF(DEREF(STACK@0x0066D460+0x4C))+0x2C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066DA1F	0x0026CE1F	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
e5745ffb1fb500e6431070ca5b5536a9817ed29af7f087131fbeee6183a2b18e	CHANGED	3160	GSSS_GuildDataVitalRes	R	28	PHI(REG(edi)+0x3C|0x0)+DEREF(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(ebx)))+0x4C	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066DA41	0x0026CE41	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
d9401e797bfebd32f0becac92678a1c639d2aa804676dd7477936fa284e12679	CHANGED	3161	GSSS_GuildDataVitalRes	R	29	PHI(REG(edi)+0x3C|0x0)+DEREF(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(ebx)))+0x68	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066DA4F	0x0026CE4F	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
55ff202b4f4aad54481ec9252301c1432ef81f410bddf7815c5477fc5bad24a6	CHANGED	3162	GSSS_GuildDataVitalRes	R	30	PHI(REG(edi)+0x1C|0xFC)+DEREF(PHI(PHI(DEREF(STACK@0x0066D460+0x4C)|REG(ebx))|REG(ebx)))	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066DA6C	0x0026CE6C	0x0066D460	0x0066E1B9	6272a5ca8460139951fc02dcf586b2b575e89a5602336efe2d2ab08c9f32f8b5	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
43290ebb3f729fe25090daeb848b0e9a30227b8b914dffbe8b16ba2c2628bf73	CHANGED	3182	GSSS_GuildDataVitalRes	R	50	PHI(0x0|RET(0x0066AA60))+0x10	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066A56C	0x0026996C	0x0066A320	0x0066A708	382d44de2e5bcdcfcba329d8a9a8a720f07276d1f49b819a7ce228fd99ca1abd	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
36da21ac5aff7337ebad186f139ed000fb491d936c2230857a04e9442db2e041	CHANGED	3217	GSSS_GuildDataVitalRes	R	85	PHI(0x0|RET(0x0066AB90))+0x14	UNTAGGED_WSTRING16LE_LEN32LE	0x48	4+N_bytes	5+N_bytes	wstring16le	uint32le_byte_count	0x0066AF51	0x0026A351	0x0066AE60	0x0066B014	fb980d60ddefaeceb0928b2381c4ca4006a8c66e1478d6f02fa2c461f7dd9394	0x0089A880	0x00499C80	0x0089A95E	0x00499D5E	2f564cb5d4f68d035d9e60fa1a4a5334b0875262420851f463f3f904e22ad978	0x0089A89C	0x00499C9C	push_0x48	1	IMAGE
